Date,Open,High,Low,Close,Volume
2024-08-27,162.6274440934173,166.69264521366551,161.27888821433118,166.663330078125,9186000.0
2024-08-28,167.41579844592735,168.53958515008924,162.41246790366688,165.34410095214844,10581400.0
2024-08-29,164.8066215733494,171.4223439128726,163.69260168124694,165.29522705078125,13213200.0
2024-08-30,166.18451431362934,168.30506057344795,164.90437018125078,167.78713989257812,9481400.0
2024-08-31,,,,,
2024-09-01,,,,,
2024-09-02,,,,,
2024-09-03,164.17144492997778,164.8359412402445,156.15831786203535,156.8325958251953,18464400.0
2024-09-04,155.6697201515793,160.1453484609043,155.32769032645797,157.2039337158203,11317400.0
2024-09-05,157.85864226355187,160.8391384914882,157.37981846551054,159.96942138671875,10260600.0
2024-09-06,161.1322997889877,161.6404536165811,152.45466249017377,153.2462158203125,14964400.0
2024-09-07,,,,,
2024-09-08,,,,,
2024-09-09,157.09643367419744,159.38311872741826,156.59806143635845,159.07040405273438,10339000.0
2024-09-10,159.17788662247307,159.17788662247307,154.09639280599572,158.72836303710938,11910800.0
2024-09-11,160.06714249835227,166.49719177251527,157.7413758705974,166.35060119628906,15059500.0
2024-09-12,167.32753589430595,168.8477916316143,165.75822130380897,168.1416015625,13399900.0
2024-09-13,168.93604808055755,171.41751569430545,168.16119370716825,169.19105529785156,8787800.0
2024-09-14,,,,,
2024-09-15,,,,,
2024-09-16,166.65075046481647,167.28827602724354,163.57098327356502,165.836669921875,12194300.0
2024-09-17,166.10149762761122,166.9744248563112,163.16884706705702,164.13986206054688,8629100.0
2024-09-18,165.2285702758392,168.30833751519256,163.7965697278685,164.07119750976562,9116000.0
2024-09-19,171.03500533899208,174.36977972799693,169.31857426339724,172.83970642089844,15855000.0
2024-09-20,171.51559259971168,172.6435419750727,170.31899376524018,170.74075317382812,18429800.0
2024-09-21,,,,,
2024-09-22,,,,,
2024-09-23,171.48619733014357,172.03545295728176,170.36806552744272,171.40773010253906,5794200.0
2024-09-24,176.05679473528596,179.2738759153342,173.65379412348233,178.4794158935547,14576100.0
2024-09-25,178.03806171618066,180.2939457820582,177.7340105748754,178.85214233398438,8280900.0
2024-09-26,184.8841337833899,185.69821425857913,180.27429365309635,183.2461700439453,15103400.0
2024-09-27,182.27516802900269,182.37325579095622,173.99706378079003,174.55613708496094,17908400.0
2024-09-28,,,,,
2024-09-29,,,,,
2024-09-30,170.92711970473266,173.42820805149023,168.6319947119611,170.338623046875,13540200.0
2024-10-01,171.9471731085387,172.61413702200096,167.50406949133117,168.7693328857422,11850200.0
2024-10-02,169.64224605102604,173.5753198737931,167.51385834547543,172.42776489257812,11164400.0
2024-10-03,172.42776817483386,177.32203930333995,171.76080430416422,176.03717041015625,12555000.0
2024-10-04,176.25296638088642,177.75361650882093,174.14421396913588,177.68496704101562,9993800.0
2024-10-05,,,,,
2024-10-06,,,,,
2024-10-07,178.11651942704782,181.45129397859603,177.45935832734276,180.97068786621094,12054200.0
2024-10-08,181.41206758119685,182.9617465410849,178.53826363361156,182.4811553955078,10394200.0
2024-10-09,184.19757523621374,184.3937357917101,178.76383655580872,183.55023193359375,11925000.0
2024-10-10,182.29482160067755,183.49142067605868,180.8628208336153,182.2163543701172,6443800.0
2024-10-11,184.56048292512764,187.81680519241402,184.403548485865,187.14984130859375,12163900.0
2024-10-12,,,,,
2024-10-13,,,,,
2024-10-14,186.95368053640502,190.52385671218792,186.8457899802924,188.5229949951172,11714400.0
2024-10-15,189.25860523906482,189.90593359903727,180.7156757980755,183.54043579101562,21812700.0
2024-10-16,186.13959665043228,186.36518054879255,183.0794499732264,183.8837127685547,18689200.0
2024-10-17,199.44931368484612,208.5218787018625,198.09578027694164,201.89154052734375,62274700.0
2024-10-18,201.9993992442108,201.9993992442108,196.90895306419205,196.92857360839844,21030800.0
2024-10-19,,,,,
2024-10-20,,,,,
2024-10-21,196.95802489519752,199.53758056215247,195.83009038373476,198.07615661621094,14820000.0
2024-10-22,195.25139280987943,196.33028333386068,193.32898347286664,194.67269897460938,11165100.0
2024-10-23,192.9072236727293,199.23350999492126,192.46585868808796,197.00704956054688,16535700.0
2024-10-24,195.1435110818478,196.65396387013416,193.62324053751377,194.1332550048828,9935800.0
2024-10-25,196.40877111471664,201.26381639624395,196.16356665639614,199.53758239746094,13434900.0
2024-10-26,,,,,
2024-10-27,,,,,
2024-10-28,195.43773412613947,195.90853740883458,190.78866769672885,190.94558715820312,20135300.0
2024-10-29,190.6611886145222,194.97678133448917,189.88634906822608,193.1622772216797,13779100.0
2024-10-30,190.6513778785547,191.700845192419,188.91532609895398,190.74945068359375,10007800.0
2024-10-31,189.1605141569359,189.1605141569359,184.06026478832112,186.885009765625,13062700.0
2024-11-01,190.47480146771002,194.3686490795693,188.85645818864418,189.248779296875,12691200.0
2024-11-02,,,,,
2024-11-03,,,,,
2024-11-04,189.9843862999485,190.6317295765469,186.94386039674882,187.88543701171875,10917300.0
2024-11-05,189.86670724041767,194.53539447539438,189.77843723226928,192.0048828125,10339200.0
2024-11-06,188.35622292252148,190.53363939530797,184.88413487910242,189.5135955810547,19834900.0
2024-11-07,192.5443386318862,198.1349970611671,192.48549195885565,197.3307342529297,14865200.0
2024-11-08,199.97893256550822,202.6467580710328,196.18317262198164,197.3405303955078,13112100.0
2024-11-09,,,,,
2024-11-10,,,,,
2024-11-11,194.16268339103684,194.39807006669625,187.81679151414488,190.3276824951172,16610000.0
2024-11-12,190.11191290491323,190.27865013229405,186.08075121326067,188.0914306640625,11819000.0
2024-11-13,188.74857815103573,188.78780427760708,182.9225180761795,183.07945251464844,13882200.0
2024-11-14,184.78606750701482,188.96436091271335,183.94256360049235,184.8841552734375,11453900.0
2024-11-15,184.57028257577517,185.17839977605092,181.26493144777328,182.44190979003906,9834800.0
2024-11-16,,,,,
2024-11-17,,,,,
2024-11-18,180.81376330136501,184.39374220345286,179.9702594139183,183.8837127685547,10681500.0
2024-11-19,185.5020727440589,186.37499997537276,184.41336440243447,186.03170776367188,9390100.0
2024-11-20,185.2274322420359,185.2274322420359,180.5293069864457,184.746826171875,10624500.0
2024-11-21,185.77669593745387,188.61125867167942,183.15791430820806,187.57159423828125,18137300.0
2024-11-22,189.24879550559544,189.29783938984752,185.79631258632142,186.43385314941406,8838900.0
2024-11-23,,,,,
2024-11-24,,,,,
2024-11-25,184.4820107381096,184.63894517314662,180.18603908313477,181.52975463867188,14380000.0
2024-11-26,181.84359555597646,182.33400440587508,178.83249299996587,180.3135223388672,10186600.0
2024-11-27,178.5088460384078,178.95021107110844,174.6346185818916,177.71438598632812,9895200.0
2024-11-28,,,,,
2024-11-29,178.02822815331533,183.36387921993904,177.70455649308724,181.11781311035156,8045300.0
2024-11-30,,,,,
2024-12-01,,,,,
2024-12-02,185.70802418604245,191.54388664797656,185.31570308305675,190.67095947265625,16646900.0
2024-12-03,189.78825205963733,195.18275018019548,188.905521989983,195.07485961914062,11217700.0
2024-12-04,196.01644864869985,198.7136976720735,194.46675468661226,196.84033203125,12761100.0
2024-12-05,197.38956078140234,201.68554706730922,196.89915193474047,200.3810577392578,12483700.0
2024-12-06,198.125217669981,199.2923933765722,196.0949174140934,199.1256561279297,9672900.0
2024-12-07,,,,,
2024-12-08,,,,,
2024-12-09,197.07570592085406,199.2335169721628,195.16311427636802,195.34947204589844,9699700.0
2024-12-10,195.2808380411823,196.07529809745807,186.7182875175398,188.2581787109375,15307900.0
2024-12-11,190.93579118433627,192.240280598615,189.55283455347413,190.8671417236328,9027600.0
2024-12-12,191.50277682159165,192.280076848152,188.21643104070552,188.3837127685547,7944900.0
2024-12-13,195.3204112301005,199.28565751799943,194.1003446883572,197.7605743408203,19477000.0
2024-12-14,,,,,
2024-12-15,,,,,
2024-12-16,199.9350594789313,202.19810698809073,197.64249519903814,198.97080993652344,15139300.0
2024-12-17,197.77041598715908,199.1479153666974,194.2971357532501,197.43588256835938,11169400.0
2024-12-18,199.73827556018858,201.94228952299616,190.8435333432041,192.41781616210938,14721100.0
2024-12-19,195.2121842179685,195.3794659397196,190.8336879944107,191.51260375976562,10553400.0
2024-12-20,189.50539170554572,194.8973372090877,188.89534339070926,194.04132080078125,16170100.0
2024-12-21,,,,,
2024-12-22,,,,,
2024-12-23,197.77041792054112,204.7071445368955,197.6818676053374,204.02822875976562,17847000.0
2024-12-24,202.61135462727248,203.8707868771787,201.26337206611117,203.0147705078125,7634500.0
2024-12-25,,,,,
2024-12-26,202.19811504432758,204.815378920189,199.63005079285492,199.7973175048828,8044900.0
2024-12-27,201.21417041470488,201.21417041470488,195.85174198094828,198.39028930664062,10664400.0
2024-12-28,,,,,
2024-12-29,,,,,
2024-12-30,196.6290459726817,198.72482677582198,195.2908973165761,197.1702117919922,11235200.0
2024-12-31,197.5637987129115,198.53789728612784,194.18891746761386,194.31683349609375,6427900.0
2025-01-01,,,,,
2025-01-02,193.8346827775901,200.4959093286327,193.52966613580406,198.34109497070312,10951400.0
2025-01-03,200.8206182660936,205.44509776030804,200.4270362794602,205.25814819335938,10261900.0
2025-01-04,,,,,
2025-01-05,,,,,
2025-01-06,215.2548937688356,218.6297746694807,212.22438019748785,216.47496032714844,24339900.0
2025-01-07,217.68521877787205,217.92135295513364,207.92461075913073,208.0229949951172,17010000.0
2025-01-08,206.59629722130953,206.92099673064794,202.61136780585136,203.79208374023438,13262700.0
2025-01-09,,,,,
2025-01-10,204.2643707822702,206.60611966823637,199.96457601581076,205.02198791503906,17265200.0
2025-01-11,,,,,
2025-01-12,,,,,
2025-01-13,197.29811895981777,200.31878346622696,196.83566955438317,198.12461853027344,16612400.0
2025-01-14,201.8930931519439,202.94589302117402,195.31058294180215,198.2131805419922,14182900.0
2025-01-15,199.2364874247292,205.68123296842967,196.14694012887284,203.47723388671875,18286500.0
2025-01-16,215.3729655741594,218.38379635985856,209.7448709630499,211.33883666992188,38539600.0
2025-01-17,211.71274541094942,212.21454556015965,207.66878240373222,208.10171508789062,21606100.0
2025-01-18,,,,,
2025-01-19,,,,,
2025-01-20,,,,,
2025-01-21,211.01414103111054,216.61270356132593,208.64286043462926,215.18600463867188,19061300.0
2025-01-22,218.38379299710843,221.80787354247082,215.78621206379614,219.61370849609375,17294500.0
2025-01-23,216.56353105888186,221.08961117041076,215.88461528874822,221.01089477539062,8986800.0
2025-01-24,222.5851891686253,222.76228979443889,217.40971013930746,218.31492614746094,13183800.0
2025-01-25,,,,,
2025-01-26,,,,,
2025-01-27,193.87402764618605,203.6740006607831,184.65458614043928,189.22003173828125,68667500.0
2025-01-28,192.50636001959208,199.5808360824915,189.3676284060368,199.1479034423828,31738800.0
2025-01-29,201.20433807440423,203.1328371342943,196.5404931817354,199.07904052734375,15199500.0
2025-01-30,203.2509115824912,206.2518932219186,202.11938037829913,204.80551147460938,13539000.0
2025-01-31,206.55692569605387,211.5454702713137,204.85472681349754,205.9567413330078,15746900.0
2025-02-01,,,,,
2025-02-02,,,,,
2025-02-03,196.42242446030443,201.69630258104084,194.79892703640385,196.58969116210938,17719800.0
2025-02-04,200.79110619304046,202.44410553473398,198.83307517446062,200.77142333984375,12692900.0
2025-02-05,202.6900972752341,207.0981107209017,200.55496552790106,205.21881103515625,10997800.0
2025-02-06,206.68484990869044,207.78684945827052,203.6740189867178,207.11778259277344,8491400.0
2025-02-07,209.58742943802403,209.75469613985607,202.41456904244293,202.80813598632812,11616200.0
2025-02-08,,,,,
2025-02-09,,,,,
2025-02-10,204.6579490147313,206.60613105634704,203.21156711627813,204.60874938964844,9296500.0
2025-02-11,201.83406591845971,206.46837929627443,197.77042014300454,205.3860626220703,9224500.0
2025-02-12,201.60773414413958,203.74288057293307,199.7481025881068,203.06396484375,7373700.0
2025-02-13,198.63628153284836,199.0495313471543,196.02885161458045,198.5870819091797,15580900.0
2025-02-14,196.76679661847064,202.9360569536751,194.28729778694992,200.62380981445312,23220300.0
2025-02-15,,,,,
2025-02-16,,,,,
2025-02-17,,,,,
2025-02-18,201.47000036399456,202.54249813050765,197.29813644047633,199.4824676513672,14988100.0
2025-02-19,198.7641725746187,199.34470408302138,196.8061567678625,197.72120666503906,13163100.0
2025-02-20,197.06198832837714,197.121021872732,194.43489050926192,196.8848876953125,10639300.0
2025-02-21,198.09511129752826,199.4332599580462,192.86058373874383,195.0547637939453,13757300.0
2025-02-22,,,,,
2025-02-23,,,,,
2025-02-24,193.7166413961217,195.59594111889945,188.38372888280597,188.57066345214844,15114300.0
2025-02-25,187.586718118508,190.42044841710643,184.45782009182048,186.32728576660156,20581000.0
2025-02-26,188.01963973213302,192.9294678396551,188.01963973213302,191.492919921875,14112300.0
2025-02-27,191.56179963545827,191.6405160283844,178.1704791913421,178.18031311035156,24219200.0
2025-02-28,176.4289043304695,179.23311748659373,172.69980739222575,177.62930297851562,27929400.0
2025-03-01,,,,,
2025-03-02,,,,,
2025-03-03,178.23935607713724,178.65262091525756,168.321330261837,170.1907958984375,37403000.0
2025-03-04,172.24720535301603,180.6499965449976,171.38134002755396,177.1078338623047,29395200.0
2025-03-05,180.05962900971718,181.77167678881003,177.81626434117726,181.31906127929688,17334000.0
2025-03-06,175.71065215836086,178.63293262677848,172.96547231779053,173.02452087402344,17864300.0
2025-03-07,172.9654610599381,175.6024075628754,168.27211456405607,174.25442504882812,21012700.0
2025-03-08,,,,,
2025-03-09,,,,,
2025-03-10,169.69883005299715,172.07994476914362,165.21210050431668,167.90806579589844,18265100.0
2025-03-11,167.9080805502715,170.54502754264095,165.39906460501615,168.2229461669922,16561100.0
2025-03-12,172.77852202295486,175.26786960047775,171.95200746081468,174.3232879638672,14737600.0
2025-03-13,171.09600962753058,171.09600962753058,167.76047929085536,168.8329620361328,14381600.0
2025-03-14,169.8759206051142,171.56828551179382,169.16748808540567,171.29278564453125,11449400.0
2025-03-15,,,,,
2025-03-16,,,,,
2025-03-17,171.1550503930798,174.31348023218771,171.0271493810612,173.40826416015625,9678100.0
2025-03-18,172.2466552417877,172.4442054449571,168.34496713664862,171.01194763183594,9986000.0
2025-03-19,170.88350437561772,173.58010112042894,169.6389247408076,171.6342010498047,10678500.0
2025-03-20,172.71090113690207,176.48415963805184,172.4145683053079,175.29884338378906,12209700.0
2025-03-21,172.7701600145027,175.0321375926497,171.66385181128987,174.56788635253906,9993200.0
2025-03-22,,,,,
2025-03-23,,,,,
2025-03-24,177.78801063834143,180.69203006468445,177.48179051281915,178.94369506835938,11440000.0
2025-03-25,180.23767433989076,180.27717835059698,177.6003407659166,178.68687438964844,8718800.0
2025-03-26,177.0373061750626,177.35339854791576,169.37224699874068,171.37741088867188,14612400.0
2025-03-27,169.2932196681222,169.510529400991,165.500201721507,166.1817626953125,17559100.0
2025-03-28,165.9841775286044,166.56697087257018,162.0528734117442,163.2283172607422,16332000.0
2025-03-29,,,,,
2025-03-30,,,,,
2025-03-31,158.39816214676515,164.0975763950699,157.7758647209659,163.9691619873047,19408300.0
2025-04-01,164.35438500872155,166.80404048152096,163.040654413101,166.5768585205078,9180000.0
2025-04-02,164.8087653833499,169.6488128207142,164.3148823765938,168.30545043945312,10072700.0
2025-04-03,158.10181052994702,159.820528654384,155.28668670501946,155.45460510253906,28370500.0
2025-04-04,149.04400267235008,149.45886256013506,143.06801569732608,145.00404357910156,36085100.0
2025-04-05,,,,,
2025-04-06,,,,,
2025-04-07,132.8644040488735,151.86902800353718,132.60759030552757,144.3817596435547,46388300.0
2025-04-08,150.12068651500164,150.742983976341,137.27972731275452,139.64048767089844,30479700.0
2025-04-09,138.48479798213233,158.6549790290397,136.21293303980602,156.807861328125,45612500.0
2025-04-10,153.59763050085738,154.09151355713024,145.1127232113973,149.28109741210938,24503500.0
2025-04-11,154.0915055231512,156.0769098798923,151.37514885527514,155.15829467773438,19632200.0
2025-04-12,,,,,
2025-04-13,,,,,
2025-04-14,156.3633675167839,156.64981303733236,152.14560229580192,153.93345642089844,17509400.0
2025-04-15,154.5755078327139,156.31397057875066,154.1408883781764,155.4052276611328,14306600.0
2025-04-16,148.7575817455698,151.66160143962276,146.67339465687988,149.81448364257812,23806100.0
2025-04-17,154.14089034806955,155.57314806183518,149.59716062979916,149.8836212158203,27239900.0
2025-04-18,,,,,
2025-04-19,,,,,
2025-04-20,,,,,
2025-04-21,148.15503290179126,148.4414784199912,144.05579481642232,146.05108642578125,15170500.0
2025-04-22,146.18936178146873,150.73309121703502,145.6362152565363,149.54776000976562,12668600.0
2025-04-23,157.42027670018393,158.41793009571592,154.09150980503637,155.87936401367188,17667900.0
2025-04-24,155.84973542815186,162.53691620438178,155.46450724863544,162.1714324951172,18761100.0
2025-04-25,161.9244853658432,163.88027304536809,159.18838419127076,163.08018493652344,14654800.0
2025-04-26,,,,,
2025-04-27,,,,,
2025-04-28,162.98140220619314,163.29749458448055,158.53645487329695,161.40097045898438,11415600.0
2025-04-29,162.3689906154625,163.96916681795886,161.4997516550378,162.46775817871094,9830100.0
2025-04-30,161.53923922764542,164.87789301124906,159.7711447826458,164.6507110595703,10073000.0
2025-05-01,170.68598720896085,172.6417598909978,168.85861387247667,170.60696411132812,22670600.0
2025-05-02,177.6003277147833,178.43991976158958,174.97286656853873,177.08668518066406,21691200.0
2025-05-03,,,,,
2025-05-04,,,,,
2025-05-05,176.81012590231433,177.87691506278088,174.09376921945756,174.24192810058594,14618900.0
2025-05-06,170.48842513219765,172.60224386234424,168.50300573866517,170.17233276367188,14565600.0
2025-05-07,171.9700739468075,173.82706385679242,169.2734618001353,172.40467834472656,9682500.0
2025-05-08,173.19488207414287,175.27906887988445,171.5354424742546,173.07635498046875,10343000.0
2025-05-09,177.60034518748634,178.25227442122437,174.3110823141146,174.3604736328125,11582800.0
2025-05-10,,,,,
2025-05-11,,,,,
2025-05-12,184.98882244994078,186.85569965947238,182.35148893629227,184.69248962402344,22064900.0
2025-05-13,185.4234327617368,191.90317524156433,185.4234327617368,191.61672973632812,19996000.0
2025-05-14,192.89096192579575,193.81946446711527,190.86603841557346,192.3773193359375,12359000.0
2025-05-15,190.73762472599208,192.11061889260023,189.28560746903293,191.8439178466797,10241800.0
2025-05-16,192.15012290171904,192.6933972278115,190.21410994051575,191.8439178466797,9146700.0
2025-05-17,,,,,
2025-05-18,,,,,
2025-05-19,186.687773948492,191.13272094726562,186.5000959970057,191.13272094726562,10144400.0
2025-05-20,189.45352038818498,191.35990151921916,188.47562662958603,191.0833282470703,7054100.0
2025-05-21,190.73761935078056,192.8810697477645,188.19905351317632,189.41400146484375,7375700.0
2025-05-22,188.99915402661557,194.4219951140438,188.99915402661557,193.78982543945312,11825000.0
2025-05-23,189.67082095806126,190.44127718930685,187.7051613017688,189.6313018798828,9403100.0
2025-05-24,,,,,
2025-05-25,,,,,
2025-05-26,,,,,
2025-05-27,191.7253773173111,195.88386353496242,191.33026189323283,195.26156616210938,12228200.0
2025-05-28,193.69104142225981,195.64682905616118,193.08850352795736,193.7404327392578,17787600.0
2025-05-29,197.019819826686,197.3556566610296,193.68116580778616,194.73806762695312,14609900.0
2025-05-30,193.37494916163323,193.51323579525993,188.22868179973605,190.95492553710938,11998300.0
2025-05-31,,,,,
2025-06-01,,,,,
2025-06-02,190.67833236243413,192.77240642553818,189.84861258171426,192.45631408691406,7447400.0
2025-06-03,191.97233204787972,195.74559040741042,191.27101154183282,195.19244384765625,9548300.0
2025-06-04,198.91631767831976,201.53389149388025,197.9285516992988,199.923828125,13531100.0
2025-06-05,202.37350882312433,203.24273267951494,199.8053111191514,200.8523406982422,12214300.0
2025-06-06,201.0894136900733,203.766251237501,200.74368954472075,202.66983032226562,8532000.0
2025-06-07,,,,,
2025-06-08,,,,,
2025-06-09,203.87489419194287,206.7097928306776,203.35137942330775,204.46755981445312,11472300.0
2025-06-10,209.02117164847496,210.6213478050019,207.3913637166133,209.86077880859375,14514000.0
2025-06-11,212.36968096517077,214.76994500844222,210.34475773689434,211.48069763183594,13326400.0
2025-06-12,211.08415696170667,214.01864187233437,210.08287084088747,213.572509765625,9796100.0
2025-06-13,208.2983767866331,211.42121060520182,207.59449193785613,209.27984619140625,10152500.0
2025-06-14,,,,,
2025-06-15,,,,,
2025-06-16,211.16345794395167,215.72380158424107,210.89578171938598,213.82034301757812,10932900.0
